alert_id,tweet_id,school,city,risk_level,risk_score,sentiment,category,status,created_at,alert_type,priority
alert_dummy_206_1765785708_1765785711,dummy_206_1765785708,SMA Negeri 2 Semarang,Semarang,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_207_1765785708_1765785711,dummy_207_1765785708,SMA Negeri 3 Semarang,Semarang,kuning,10.0,netral,unknown,new,2025-12-15 16:01:51,tweet_analysis,medium
alert_dummy_208_1765785708_1765785711,dummy_208_1765785708,SMP Negeri 1 Palembang,Palembang,kuning,13.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,medium
alert_dummy_209_1765785708_1765785711,dummy_209_1765785708,SMP Swasta ABC Bekasi,Bekasi,merah,18.0,negatif,saksi,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_210_1765785708_1765785711,dummy_210_1765785708,SMK Negeri 1 Tangerang,Tangerang,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_211_1765785708_1765785711,dummy_211_1765785708,SMA Negeri 2 Jakarta,Jakarta,merah,16.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_212_1765785708_1765785711,dummy_212_1765785708,SMK Negeri 1 Mataram,Mataram,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_213_1765785708_1765785711,dummy_213_1765785708,SMK Negeri 1 Denpasar,Denpasar,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_214_1765785708_1765785711,dummy_214_1765785708,SMA Negeri 3 Surabaya,Surabaya,kuning,10.0,netral,unknown,new,2025-12-15 16:01:51,tweet_analysis,medium
alert_dummy_215_1765785708_1765785711,dummy_215_1765785708,SMK Negeri 2 Bekasi,Bekasi,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_216_1765785708_1765785711,dummy_216_1765785708,SMP Negeri 4 Surakarta,Surakarta,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_217_1765785708_1765785711,dummy_217_1765785708,SMP Negeri 2 Medan,Medan,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_218_1765785708_1765785711,dummy_218_1765785708,SMA Negeri 2 Bekasi,Bekasi,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_219_1765785708_1765785711,dummy_219_1765785708,SMP Negeri 1 Semarang,Semarang,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_220_1765785708_1765785711,dummy_220_1765785708,SMA Negeri 3 Malang,Malang,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_221_1765785708_1765785711,dummy_221_1765785708,SMP Negeri 3 Tangerang,Tangerang,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_222_1765785708_1765785711,dummy_222_1765785708,SMP Negeri 1 Jakarta,Jakarta,merah,16.0,negatif,report,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_223_1765785708_1765785711,dummy_223_1765785708,SMP Negeri 2 Denpasar,Denpasar,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_224_1765785708_1765785711,dummy_224_1765785708,SMA Negeri 1 Semarang,Semarang,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_225_1765785708_1765785711,dummy_225_1765785708,SMA Negeri 4 Semarang,Semarang,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_226_1765785708_1765785711,dummy_226_1765785708,SMK Negeri 1 Tangerang,Tangerang,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_227_1765785708_1765785711,dummy_227_1765785708,SMK Negeri 2 Jakarta,Jakarta,merah,20.0,negatif,report,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_228_1765785708_1765785711,dummy_228_1765785708,SMK Negeri 2 Jakarta,Jakarta,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_229_1765785708_1765785711,dummy_229_1765785708,SMA Negeri 1 Tangerang,Tangerang,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_230_1765785708_1765785711,dummy_230_1765785708,SMK Negeri 2 Yogyakarta,Yogyakarta,merah,16.0,negatif,report,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_231_1765785708_1765785711,dummy_231_1765785708,SMA Negeri 3 Makassar,Makassar,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_232_1765785708_1765785711,dummy_232_1765785708,SMA Swasta XYZ Semarang,Semarang,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_233_1765785708_1765785711,dummy_233_1765785708,SMK Negeri 2 Surabaya,Surabaya,kuning,10.0,netral,unknown,new,2025-12-15 16:01:51,tweet_analysis,medium
alert_dummy_234_1765785708_1765785711,dummy_234_1765785708,SMK Negeri 2 Yogyakarta,Yogyakarta,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_235_1765785708_1765785711,dummy_235_1765785708,SMP Swasta ABC Makassar,Makassar,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_236_1765785708_1765785711,dummy_236_1765785708,SMP Negeri 1 Jakarta,Jakarta,kuning,10.0,netral,unknown,new,2025-12-15 16:01:51,tweet_analysis,medium
alert_dummy_237_1765785708_1765785711,dummy_237_1765785708,SMP Negeri 4 Yogyakarta,Yogyakarta,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_238_1765785708_1765785711,dummy_238_1765785708,SMP Negeri 2 Mataram,Mataram,merah,18.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_239_1765785708_1765785711,dummy_239_1765785708,SMA Negeri 4 Bekasi,Bekasi,merah,20.0,negatif,report,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_240_1765785708_1765785711,dummy_240_1765785708,SMA Negeri 4 Makassar,Makassar,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_241_1765785708_1765785711,dummy_241_1765785708,SMP Swasta ABC Medan,Medan,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_242_1765785708_1765785711,dummy_242_1765785708,SMA Negeri 4 Surakarta,Surakarta,kuning,10.0,netral,unknown,new,2025-12-15 16:01:51,tweet_analysis,medium
alert_dummy_243_1765785708_1765785711,dummy_243_1765785708,SMP Negeri 2 Makassar,Makassar,merah,16.0,negatif,report,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_244_1765785708_1765785711,dummy_244_1765785708,SMK Negeri 1 Tangerang,Tangerang,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_245_1765785708_1765785711,dummy_245_1765785708,SMP Negeri 3 Mataram,Mataram,merah,20.0,negatif,report,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_246_1765785708_1765785711,dummy_246_1765785708,SMP Swasta ABC Bekasi,Bekasi,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_247_1765785708_1765785711,dummy_247_1765785708,SMA Negeri 3 Denpasar,Denpasar,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_249_1765785708_1765785711,dummy_249_1765785708,SMP Negeri 4 Bekasi,Bekasi,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_250_1765785708_1765785711,dummy_250_1765785708,SMP Negeri 4 Jakarta,Jakarta,kuning,12.0,netral,unknown,new,2025-12-15 16:01:51,tweet_analysis,medium
alert_dummy_251_1765785708_1765785711,dummy_251_1765785708,SMP Negeri 2 Surabaya,Surabaya,merah,20.0,negatif,report,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_252_1765785708_1765785711,dummy_252_1765785708,SMP Negeri 3 Surakarta,Surakarta,kuning,13.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,medium
alert_dummy_253_1765785708_1765785711,dummy_253_1765785708,SMP Negeri 1 Medan,Medan,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_254_1765785708_1765785711,dummy_254_1765785708,SMA Negeri 2 Mataram,Mataram,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_255_1765785708_1765785711,dummy_255_1765785708,SMP Negeri 3 Tangerang,Tangerang,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_256_1765785708_1765785711,dummy_256_1765785708,SMP Negeri 1 Jakarta,Jakarta,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_257_1765785708_1765785711,dummy_257_1765785708,SMK Negeri 2 Surabaya,Surabaya,kuning,10.0,netral,unknown,new,2025-12-15 16:01:51,tweet_analysis,medium
alert_dummy_258_1765785708_1765785711,dummy_258_1765785708,SMP Negeri 1 Makassar,Makassar,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_259_1765785708_1765785711,dummy_259_1765785708,SMP Negeri 1 Jakarta,Jakarta,merah,20.0,negatif,report,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_260_1765785708_1765785711,dummy_260_1765785708,SMK Negeri 1 Medan,Medan,kuning,10.0,netral,unknown,new,2025-12-15 16:01:51,tweet_analysis,medium
alert_dummy_261_1765785708_1765785711,dummy_261_1765785708,SMP Negeri 3 Denpasar,Denpasar,kuning,12.0,netral,unknown,new,2025-12-15 16:01:51,tweet_analysis,medium
alert_dummy_262_1765785708_1765785711,dummy_262_1765785708,SMA Swasta XYZ Mataram,Mataram,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_263_1765785708_1765785711,dummy_263_1765785708,SMA Negeri 2 Tangerang,Tangerang,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_264_1765785708_1765785711,dummy_264_1765785708,SMA Negeri 2 Surabaya,Surabaya,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_266_1765785708_1765785711,dummy_266_1765785708,SMA Negeri 2 Tangerang,Tangerang,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_267_1765785708_1765785711,dummy_267_1765785708,SMP Swasta ABC Denpasar,Denpasar,merah,20.0,negatif,report,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_268_1765785708_1765785711,dummy_268_1765785708,SMK Negeri 1 Mataram,Mataram,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_269_1765785708_1765785711,dummy_269_1765785708,SMP Negeri 3 Yogyakarta,Yogyakarta,kuning,10.0,netral,unknown,new,2025-12-15 16:01:51,tweet_analysis,medium
alert_dummy_270_1765785708_1765785711,dummy_270_1765785708,SMK Negeri 2 Semarang,Semarang,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_271_1765785708_1765785711,dummy_271_1765785708,SMP Negeri 4 Denpasar,Denpasar,kuning,10.0,netral,unknown,new,2025-12-15 16:01:51,tweet_analysis,medium
alert_dummy_272_1765785708_1765785711,dummy_272_1765785708,SMA Negeri 4 Depok,Depok,merah,17.0,negatif,report,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_273_1765785708_1765785711,dummy_273_1765785708,SMK Negeri 2 Surabaya,Surabaya,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_274_1765785708_1765785711,dummy_274_1765785708,SMK Negeri 1 Makassar,Makassar,merah,16.0,negatif,report,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_275_1765785708_1765785711,dummy_275_1765785708,SMP Swasta ABC Palembang,Palembang,kuning,12.0,netral,unknown,new,2025-12-15 16:01:51,tweet_analysis,medium
alert_dummy_276_1765785708_1765785711,dummy_276_1765785708,SMP Negeri 1 Semarang,Semarang,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_277_1765785708_1765785711,dummy_277_1765785708,SMA Swasta XYZ Palembang,Palembang,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_278_1765785708_1765785711,dummy_278_1765785708,SMA Swasta XYZ Malang,Malang,merah,16.0,negatif,report,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_279_1765785708_1765785711,dummy_279_1765785708,SMA Negeri 1 Makassar,Makassar,kuning,10.0,netral,unknown,new,2025-12-15 16:01:51,tweet_analysis,medium
alert_dummy_280_1765785708_1765785711,dummy_280_1765785708,SMA Negeri 2 Denpasar,Denpasar,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_281_1765785708_1765785711,dummy_281_1765785708,SMA Negeri 3 Surabaya,Surabaya,kuning,10.0,netral,unknown,new,2025-12-15 16:01:51,tweet_analysis,medium
alert_dummy_282_1765785708_1765785711,dummy_282_1765785708,SMA Negeri 1 Semarang,Semarang,merah,16.0,negatif,report,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_283_1765785708_1765785711,dummy_283_1765785708,SMA Negeri 1 Makassar,Makassar,merah,18.0,negatif,report,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_284_1765785708_1765785711,dummy_284_1765785708,SMA Negeri 3 Medan,Medan,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_285_1765785708_1765785711,dummy_285_1765785708,SMP Negeri 3 Mataram,Mataram,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_286_1765785708_1765785711,dummy_286_1765785708,SMP Negeri 4 Surabaya,Surabaya,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_287_1765785708_1765785711,dummy_287_1765785708,SMA Negeri 2 Depok,Depok,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_288_1765785708_1765785711,dummy_288_1765785708,SMP Negeri 4 Depok,Depok,kuning,10.0,netral,unknown,new,2025-12-15 16:01:51,tweet_analysis,medium
alert_dummy_289_1765785708_1765785711,dummy_289_1765785708,SMP Negeri 2 Denpasar,Denpasar,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_290_1765785708_1765785711,dummy_290_1765785708,SMK Negeri 1 Semarang,Semarang,kuning,10.0,netral,unknown,new,2025-12-15 16:01:51,tweet_analysis,medium
alert_dummy_291_1765785708_1765785711,dummy_291_1765785708,SMP Negeri 3 Palembang,Palembang,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_292_1765785708_1765785711,dummy_292_1765785708,SMA Negeri 2 Denpasar,Denpasar,kuning,10.0,netral,unknown,new,2025-12-15 16:01:51,tweet_analysis,medium
alert_dummy_293_1765785708_1765785711,dummy_293_1765785708,SMP Negeri 2 Surabaya,Surabaya,merah,16.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_294_1765785708_1765785711,dummy_294_1765785708,SMK Negeri 1 Medan,Medan,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_295_1765785708_1765785711,dummy_295_1765785708,SMP Negeri 1 Malang,Malang,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_296_1765785708_1765785711,dummy_296_1765785708,SMK Negeri 2 Bandung,Bandung,merah,19.0,negatif,saksi,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_297_1765785708_1765785711,dummy_297_1765785708,SMP Negeri 3 Depok,Depok,merah,18.0,negatif,report,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_298_1765785708_1765785711,dummy_298_1765785708,SMA Negeri 2 Surakarta,Surakarta,kuning,10.0,netral,unknown,new,2025-12-15 16:01:51,tweet_analysis,medium
alert_dummy_299_1765785708_1765785711,dummy_299_1765785708,SMA Negeri 4 Palembang,Palembang,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_300_1765785708_1765785711,dummy_300_1765785708,SMP Negeri 1 Denpasar,Denpasar,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_301_1765785708_1765785711,dummy_301_1765785708,SMP Negeri 2 Surakarta,Surakarta,merah,18.0,negatif,saksi,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_302_1765785708_1765785711,dummy_302_1765785708,SMP Negeri 3 Yogyakarta,Yogyakarta,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_303_1765785708_1765785711,dummy_303_1765785708,SMP Swasta ABC Medan,Medan,kuning,10.0,netral,unknown,new,2025-12-15 16:01:51,tweet_analysis,medium
alert_dummy_304_1765785708_1765785711,dummy_304_1765785708,SMA Negeri 1 Surabaya,Surabaya,merah,20.0,negatif,report,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_305_1765785708_1765785711,dummy_305_1765785708,SMA Swasta XYZ Mataram,Mataram,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_306_1765785708_1765785711,dummy_306_1765785708,SMK Negeri 1 Bekasi,Bekasi,kuning,10.0,netral,unknown,new,2025-12-15 16:01:51,tweet_analysis,medium
alert_dummy_307_1765785708_1765785711,dummy_307_1765785708,SMP Swasta ABC Bekasi,Bekasi,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_308_1765785708_1765785711,dummy_308_1765785708,SMP Negeri 4 Semarang,Semarang,merah,16.0,negatif,report,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_309_1765785708_1765785711,dummy_309_1765785708,SMA Swasta XYZ Surabaya,Surabaya,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_310_1765785708_1765785711,dummy_310_1765785708,SMA Negeri 4 Bekasi,Bekasi,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_311_1765785708_1765785711,dummy_311_1765785708,SMA Swasta XYZ Surakarta,Surakarta,merah,16.0,negatif,report,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_312_1765785708_1765785711,dummy_312_1765785708,SMA Negeri 2 Mataram,Mataram,kuning,13.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,medium
alert_dummy_313_1765785708_1765785711,dummy_313_1765785708,SMP Negeri 3 Bandung,Bandung,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_314_1765785708_1765785711,dummy_314_1765785708,SMA Negeri 3 Bekasi,Bekasi,kuning,10.0,netral,unknown,new,2025-12-15 16:01:51,tweet_analysis,medium
alert_dummy_315_1765785708_1765785711,dummy_315_1765785708,SMP Negeri 4 Palembang,Palembang,kuning,10.0,netral,unknown,new,2025-12-15 16:01:51,tweet_analysis,medium
alert_dummy_316_1765785708_1765785711,dummy_316_1765785708,SMP Negeri 3 Denpasar,Denpasar,merah,20.0,negatif,report,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_317_1765785708_1765785711,dummy_317_1765785708,SMA Negeri 4 Surakarta,Surakarta,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_318_1765785708_1765785711,dummy_318_1765785708,SMA Negeri 4 Semarang,Semarang,kuning,11.0,netral,unknown,new,2025-12-15 16:01:51,tweet_analysis,medium
alert_dummy_320_1765785708_1765785711,dummy_320_1765785708,SMA Swasta XYZ Medan,Medan,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_321_1765785708_1765785711,dummy_321_1765785708,SMA Swasta XYZ Palembang,Palembang,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_322_1765785708_1765785711,dummy_322_1765785708,SMA Negeri 1 Bekasi,Bekasi,kuning,10.0,netral,unknown,new,2025-12-15 16:01:51,tweet_analysis,medium
alert_dummy_323_1765785708_1765785711,dummy_323_1765785708,SMP Negeri 1 Denpasar,Denpasar,merah,16.0,negatif,report,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_324_1765785708_1765785711,dummy_324_1765785708,SMA Negeri 3 Tangerang,Tangerang,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_325_1765785708_1765785711,dummy_325_1765785708,SMP Negeri 3 Surabaya,Surabaya,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_326_1765785708_1765785711,dummy_326_1765785708,SMP Swasta ABC Yogyakarta,Yogyakarta,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_327_1765785708_1765785711,dummy_327_1765785708,SMP Negeri 3 Jakarta,Jakarta,merah,16.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_329_1765785708_1765785711,dummy_329_1765785708,SMK Negeri 1 Malang,Malang,kuning,14.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,medium
alert_dummy_330_1765785708_1765785711,dummy_330_1765785708,SMA Negeri 2 Semarang,Semarang,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_331_1765785708_1765785711,dummy_331_1765785708,SMP Negeri 4 Tangerang,Tangerang,kuning,10.0,netral,unknown,new,2025-12-15 16:01:51,tweet_analysis,medium
alert_dummy_332_1765785708_1765785711,dummy_332_1765785708,SMP Negeri 1 Bandung,Bandung,kuning,10.0,netral,unknown,new,2025-12-15 16:01:51,tweet_analysis,medium
alert_dummy_333_1765785708_1765785711,dummy_333_1765785708,SMK Negeri 2 Surabaya,Surabaya,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_334_1765785708_1765785711,dummy_334_1765785708,SMK Negeri 1 Surabaya,Surabaya,kuning,10.0,netral,unknown,new,2025-12-15 16:01:51,tweet_analysis,medium
alert_dummy_335_1765785708_1765785711,dummy_335_1765785708,SMP Negeri 1 Yogyakarta,Yogyakarta,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_336_1765785708_1765785711,dummy_336_1765785708,SMP Negeri 4 Makassar,Makassar,merah,16.0,negatif,report,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_337_1765785708_1765785711,dummy_337_1765785708,SMP Negeri 3 Denpasar,Denpasar,kuning,10.0,netral,unknown,new,2025-12-15 16:01:51,tweet_analysis,medium
alert_dummy_338_1765785708_1765785711,dummy_338_1765785708,SMA Negeri 3 Bekasi,Bekasi,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_339_1765785708_1765785711,dummy_339_1765785708,SMK Negeri 2 Semarang,Semarang,merah,20.0,negatif,report,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_340_1765785708_1765785711,dummy_340_1765785708,SMP Swasta ABC Malang,Malang,merah,17.0,negatif,report,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_341_1765785708_1765785711,dummy_341_1765785708,SMA Negeri 2 Jakarta,Jakarta,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_342_1765785708_1765785711,dummy_342_1765785708,SMP Swasta ABC Semarang,Semarang,kuning,13.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,medium
alert_dummy_343_1765785708_1765785711,dummy_343_1765785708,SMP Negeri 2 Jakarta,Jakarta,kuning,10.0,netral,unknown,new,2025-12-15 16:01:51,tweet_analysis,medium
alert_dummy_344_1765785708_1765785711,dummy_344_1765785708,SMP Negeri 2 Bandung,Bandung,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_345_1765785708_1765785711,dummy_345_1765785708,SMA Negeri 2 Tangerang,Tangerang,kuning,10.0,netral,unknown,new,2025-12-15 16:01:51,tweet_analysis,medium
alert_dummy_346_1765785708_1765785711,dummy_346_1765785708,SMK Negeri 2 Mataram,Mataram,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_347_1765785708_1765785711,dummy_347_1765785708,SMA Negeri 1 Malang,Malang,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_348_1765785708_1765785711,dummy_348_1765785708,SMA Swasta XYZ Bandung,Bandung,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_349_1765785708_1765785711,dummy_349_1765785708,SMP Swasta ABC Palembang,Palembang,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_350_1765785708_1765785711,dummy_350_1765785708,SMK Negeri 1 Surakarta,Surakarta,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_351_1765785708_1765785711,dummy_351_1765785708,SMA Negeri 4 Bandung,Bandung,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_352_1765785708_1765785711,dummy_352_1765785708,SMP Negeri 2 Bekasi,Bekasi,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_353_1765785708_1765785711,dummy_353_1765785708,SMP Negeri 1 Makassar,Makassar,merah,20.0,negatif,report,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_354_1765785708_1765785711,dummy_354_1765785708,SMK Negeri 1 Semarang,Semarang,merah,16.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_356_1765785708_1765785711,dummy_356_1765785708,SMA Swasta XYZ Mataram,Mataram,merah,16.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_358_1765785708_1765785711,dummy_358_1765785708,SMP Swasta ABC Jakarta,Jakarta,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_359_1765785708_1765785711,dummy_359_1765785708,SMK Negeri 2 Tangerang,Tangerang,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_360_1765785708_1765785711,dummy_360_1765785708,SMP Negeri 3 Jakarta,Jakarta,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_361_1765785708_1765785711,dummy_361_1765785708,SMP Swasta ABC Jakarta,Jakarta,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_362_1765785708_1765785711,dummy_362_1765785708,SMA Negeri 2 Medan,Medan,merah,16.0,negatif,report,new,2025-12-15 16:01:51,tweet_analysis,high
alert_dummy_363_1765785708_1765785711,dummy_363_1765785708,SMA Negeri 2 Medan,Medan,kuning,10.0,netral,unknown,new,2025-12-15 16:01:51,tweet_analysis,medium
alert_dummy_364_1765785708_1765785711,dummy_364_1765785708,SMA Negeri 2 Malang,Malang,merah,15.0,negatif,unknown,new,2025-12-15 16:01:51,tweet_analysis,high
