log_id,cctv_id,school,city,location,timestamp,crowd_level,noise_level,is_anomaly,warning_level,processed
cctv_log_277_1765785708,cctv_27,SMP Negeri 1 Surabaya,Surabaya,kantin,2025-12-15 18:23:00,27,66,TIDAK,hijau,False
cctv_log_278_1765785708,cctv_29,SMP Negeri 2 Medan,Medan,kelas,2025-12-15 09:47:00,21,53,TIDAK,hijau,False
cctv_log_279_1765785708,cctv_41,SMA Negeri 2 Bandung,Bandung,kelas,2025-12-15 11:33:00,33,45,TIDAK,hijau,False
cctv_log_280_1765785708,cctv_15,SMA Swasta XYZ Depok,Depok,lorong,2025-12-15 16:52:00,7,36,TIDAK,hijau,False
cctv_log_281_1765785708,cctv_42,SMA Negeri 2 Tangerang,Tangerang,kelas,2025-12-15 17:58:00,35,53,TIDAK,hijau,False
cctv_log_282_1765785708,cctv_13,SMA Negeri 4 Yogyakarta,Yogyakarta,toilet,2025-12-15 09:46:00,6,35,YA,kuning,False
cctv_log_283_1765785708,cctv_23,SMP Negeri 4 Mataram,Mataram,parkir,2025-12-15 14:03:00,2,60,TIDAK,hijau,False
cctv_log_284_1765785708,cctv_47,SMK Negeri 2 Surabaya,Surabaya,toilet,2025-12-15 08:34:00,10,49,YA,merah,False
cctv_log_285_1765785708,cctv_5,SMK Negeri 1 Bandung,Bandung,gerbang,2025-12-15 15:08:00,9,37,TIDAK,hijau,False
cctv_log_286_1765785708,cctv_2,SMA Negeri 3 Bekasi,Bekasi,kelas,2025-12-15 17:50:00,32,57,TIDAK,hijau,False
cctv_log_287_1765785708,cctv_48,SMA Negeri 4 Depok,Depok,kelas,2025-12-15 18:09:00,34,57,TIDAK,hijau,False
cctv_log_288_1765785708,cctv_22,SMP Swasta ABC Mataram,Mataram,kelas,2025-12-15 18:35:00,32,43,TIDAK,hijau,False
cctv_log_289_1765785708,cctv_24,SMP Negeri 1 Jakarta,Jakarta,parkir,2025-12-15 07:33:00,3,37,TIDAK,hijau,False
cctv_log_290_1765785708,cctv_30,SMA Negeri 3 Medan,Medan,gerbang,2025-12-15 08:51:00,5,46,TIDAK,hijau,False
cctv_log_291_1765785708,cctv_23,SMA Swasta XYZ Medan,Medan,kantin,2025-12-15 12:40:00,30,77,TIDAK,hijau,False
cctv_log_292_1765785708,cctv_44,SMA Negeri 3 Semarang,Semarang,parkir,2025-12-15 10:42:00,1,45,TIDAK,hijau,False
cctv_log_293_1765785708,cctv_4,SMK Negeri 1 Jakarta,Jakarta,toilet,2025-12-15 16:09:00,8,54,YA,merah,False
cctv_log_294_1765785708,cctv_49,SMK Negeri 1 Yogyakarta,Yogyakarta,lapangan,2025-12-15 08:07:00,5,76,TIDAK,hijau,False
cctv_log_295_1765785708,cctv_22,SMP Negeri 4 Bekasi,Bekasi,lorong,2025-12-15 08:14:00,5,58,TIDAK,hijau,False
cctv_log_296_1765785708,cctv_40,SMP Swasta ABC Bekasi,Bekasi,kantin,2025-12-15 13:10:00,35,55,TIDAK,hijau,False
cctv_log_297_1765785708,cctv_29,SMP Negeri 4 Malang,Malang,lorong,2025-12-15 17:47:00,9,48,TIDAK,hijau,False
cctv_log_298_1765785708,cctv_36,SMA Negeri 3 Bekasi,Bekasi,kantin,2025-12-15 16:06:00,29,65,TIDAK,hijau,False
cctv_log_299_1765785708,cctv_12,SMK Negeri 1 Denpasar,Denpasar,kantin,2025-12-15 07:30:00,32,59,TIDAK,hijau,False
cctv_log_0_1765786677,cctv_26,SMA Negeri 2 Bandung,Bandung,toilet,2025-12-15 13:52:00,11,32,YA,merah,False
cctv_log_1_1765786677,cctv_33,SMP Negeri 4 Denpasar,Denpasar,lorong,2025-12-15 13:56:00,5,48,TIDAK,hijau,False
cctv_log_2_1765786677,cctv_32,SMP Negeri 3 Tangerang,Tangerang,gerbang,2025-12-15 18:17:00,4,31,TIDAK,hijau,False
cctv_log_3_1765786677,cctv_21,SMK Negeri 1 Mataram,Mataram,kelas,2025-12-15 06:05:00,24,34,TIDAK,hijau,False
cctv_log_4_1765786677,cctv_25,SMA Negeri 1 Surabaya,Surabaya,kelas,2025-12-15 16:46:00,31,30,TIDAK,hijau,False
cctv_log_5_1765786677,cctv_22,SMA Negeri 3 Denpasar,Denpasar,lapangan,2025-12-15 16:26:00,13,75,TIDAK,hijau,False
cctv_log_6_1765786677,cctv_43,SMA Negeri 3 Palembang,Palembang,kantin,2025-12-15 08:57:00,32,75,TIDAK,hijau,False
cctv_log_7_1765786677,cctv_32,SMA Negeri 3 Denpasar,Denpasar,kelas,2025-12-15 07:39:00,34,30,TIDAK,hijau,False
cctv_log_8_1765786677,cctv_46,SMP Swasta ABC Surakarta,Surakarta,toilet,2025-12-15 18:57:00,9,58,YA,merah,False
cctv_log_9_1765786677,cctv_26,SMA Negeri 2 Depok,Depok,toilet,2025-12-15 17:55:00,7,54,YA,kuning,False
cctv_log_10_1765786677,cctv_39,SMP Negeri 3 Denpasar,Denpasar,lorong,2025-12-15 10:47:00,5,43,TIDAK,hijau,False
cctv_log_11_1765786677,cctv_11,SMP Negeri 1 Bandung,Bandung,toilet,2025-12-15 10:11:00,4,41,TIDAK,hijau,False
cctv_log_12_1765786677,cctv_14,SMK Negeri 2 Malang,Malang,lapangan,2025-12-15 18:44:00,12,72,TIDAK,hijau,False
cctv_log_13_1765786677,cctv_7,SMA Negeri 4 Makassar,Makassar,gerbang,2025-12-15 08:40:00,4,47,TIDAK,hijau,False
cctv_log_14_1765786677,cctv_44,SMP Negeri 4 Palembang,Palembang,lorong,2025-12-15 06:26:00,6,48,TIDAK,hijau,False
cctv_log_15_1765786677,cctv_34,SMP Negeri 3 Surabaya,Surabaya,parkir,2025-12-15 15:27:00,12,36,TIDAK,hijau,False
cctv_log_16_1765786677,cctv_18,SMK Negeri 1 Yogyakarta,Yogyakarta,lapangan,2025-12-15 08:44:00,11,57,TIDAK,hijau,False
cctv_log_17_1765786677,cctv_3,SMP Swasta ABC Jakarta,Jakarta,gerbang,2025-12-15 08:55:00,13,51,TIDAK,hijau,False
cctv_log_18_1765786677,cctv_30,SMA Negeri 1 Surakarta,Surakarta,gerbang,2025-12-15 09:12:00,11,60,TIDAK,hijau,False
cctv_log_19_1765786677,cctv_1,SMP Swasta ABC Depok,Depok,lorong,2025-12-15 16:49:00,4,47,TIDAK,hijau,False
cctv_log_20_1765786677,cctv_32,SMP Negeri 1 Surakarta,Surakarta,gerbang,2025-12-15 11:17:00,12,35,TIDAK,hijau,False
cctv_log_21_1765786677,cctv_20,SMA Negeri 3 Depok,Depok,kelas,2025-12-15 13:07:00,22,60,TIDAK,hijau,False
cctv_log_22_1765786677,cctv_38,SMA Swasta XYZ Denpasar,Denpasar,lapangan,2025-12-15 06:42:00,5,65,TIDAK,hijau,False
cctv_log_23_1765786677,cctv_4,SMK Negeri 1 Yogyakarta,Yogyakarta,lorong,2025-12-15 06:02:00,10,49,TIDAK,hijau,False
cctv_log_24_1765786677,cctv_5,SMK Negeri 2 Yogyakarta,Yogyakarta,gerbang,2025-12-15 13:52:00,7,37,TIDAK,hijau,False
cctv_log_25_1765786677,cctv_42,SMK Negeri 1 Depok,Depok,lorong,2025-12-15 07:09:00,10,51,TIDAK,hijau,False
cctv_log_26_1765786677,cctv_6,SMP Swasta ABC Depok,Depok,gerbang,2025-12-15 13:16:00,8,51,TIDAK,hijau,False
cctv_log_27_1765786677,cctv_10,SMA Negeri 3 Mataram,Mataram,lapangan,2025-12-15 15:32:00,5,73,TIDAK,hijau,False
cctv_log_28_1765786677,cctv_34,SMA Negeri 2 Denpasar,Denpasar,kelas,2025-12-15 09:54:00,23,41,TIDAK,hijau,False
cctv_log_29_1765786677,cctv_34,SMA Swasta XYZ Mataram,Mataram,lorong,2025-12-15 16:15:00,6,31,TIDAK,hijau,False
cctv_log_30_1765786677,cctv_26,SMA Negeri 1 Bandung,Bandung,lorong,2025-12-15 09:38:00,10,35,TIDAK,hijau,False
cctv_log_31_1765786677,cctv_48,SMP Swasta ABC Denpasar,Denpasar,kantin,2025-12-15 17:07:00,29,79,TIDAK,hijau,False
cctv_log_32_1765786677,cctv_33,SMA Negeri 1 Semarang,Semarang,toilet,2025-12-15 08:53:00,11,44,YA,merah,False
cctv_log_33_1765786677,cctv_1,SMK Negeri 2 Surabaya,Surabaya,lorong,2025-12-15 16:46:00,1,51,TIDAK,hijau,False
cctv_log_34_1765786677,cctv_43,SMA Negeri 2 Malang,Malang,kantin,2025-12-15 12:12:00,34,76,TIDAK,hijau,False
cctv_log_35_1765786677,cctv_39,SMP Negeri 4 Mataram,Mataram,toilet,2025-12-15 09:34:00,12,36,YA,merah,False
cctv_log_36_1765786677,cctv_5,SMP Negeri 3 Semarang,Semarang,toilet,2025-12-15 06:40:00,9,47,YA,merah,False
cctv_log_37_1765786677,cctv_6,SMK Negeri 1 Surabaya,Surabaya,toilet,2025-12-15 16:18:00,12,36,YA,merah,False
cctv_log_38_1765786677,cctv_34,SMA Swasta XYZ Bekasi,Bekasi,toilet,2025-12-15 18:27:00,12,53,YA,merah,False
cctv_log_39_1765786677,cctv_16,SMK Negeri 1 Yogyakarta,Yogyakarta,toilet,2025-12-15 18:35:00,2,32,TIDAK,hijau,False
cctv_log_40_1765786677,cctv_30,SMA Negeri 3 Yogyakarta,Yogyakarta,kantin,2025-12-15 11:06:00,25,73,TIDAK,hijau,False
cctv_log_41_1765786677,cctv_38,SMA Negeri 2 Palembang,Palembang,lorong,2025-12-15 09:50:00,5,32,TIDAK,hijau,False
cctv_log_42_1765786677,cctv_28,SMP Negeri 3 Denpasar,Denpasar,parkir,2025-12-15 08:11:00,3,58,TIDAK,hijau,False
cctv_log_43_1765786677,cctv_23,SMK Negeri 2 Semarang,Semarang,lapangan,2025-12-15 06:33:00,13,60,TIDAK,hijau,False
cctv_log_44_1765786677,cctv_38,SMA Swasta XYZ Malang,Malang,lorong,2025-12-15 16:18:00,5,52,TIDAK,hijau,False
cctv_log_45_1765786677,cctv_47,SMP Negeri 1 Yogyakarta,Yogyakarta,parkir,2025-12-15 17:48:00,9,51,TIDAK,hijau,False
cctv_log_46_1765786677,cctv_33,SMK Negeri 2 Surabaya,Surabaya,parkir,2025-12-15 17:00:00,11,35,TIDAK,hijau,False
cctv_log_47_1765786677,cctv_1,SMA Swasta XYZ Denpasar,Denpasar,toilet,2025-12-15 15:17:00,12,47,YA,merah,False
cctv_log_48_1765786677,cctv_40,SMP Negeri 2 Palembang,Palembang,parkir,2025-12-15 13:23:00,4,50,TIDAK,hijau,False
cctv_log_49_1765786677,cctv_7,SMA Swasta XYZ Semarang,Semarang,lapangan,2025-12-15 14:39:00,12,70,TIDAK,hijau,False
cctv_log_50_1765786677,cctv_8,SMA Negeri 2 Denpasar,Denpasar,parkir,2025-12-15 17:02:00,1,37,TIDAK,hijau,False
cctv_log_51_1765786677,cctv_49,SMA Swasta XYZ Medan,Medan,kelas,2025-12-15 14:06:00,21,39,TIDAK,hijau,False
cctv_log_52_1765786677,cctv_41,SMA Negeri 1 Tangerang,Tangerang,lorong,2025-12-15 15:04:00,11,49,TIDAK,hijau,False
cctv_log_53_1765786677,cctv_44,SMP Negeri 4 Bekasi,Bekasi,kantin,2025-12-15 10:13:00,39,74,TIDAK,hijau,False
cctv_log_54_1765786677,cctv_16,SMP Swasta ABC Tangerang,Tangerang,lorong,2025-12-15 18:40:00,7,37,TIDAK,hijau,False
cctv_log_55_1765786677,cctv_12,SMA Negeri 3 Medan,Medan,toilet,2025-12-15 18:48:00,8,41,YA,merah,False
cctv_log_56_1765786677,cctv_5,SMA Negeri 1 Surabaya,Surabaya,toilet,2025-12-15 15:42:00,3,50,TIDAK,hijau,False
cctv_log_57_1765786677,cctv_13,SMP Swasta ABC Denpasar,Denpasar,kantin,2025-12-15 15:10:00,33,77,TIDAK,hijau,False
cctv_log_58_1765786677,cctv_50,SMA Negeri 4 Bandung,Bandung,lorong,2025-12-15 16:07:00,5,42,TIDAK,hijau,False
cctv_log_59_1765786677,cctv_2,SMA Negeri 1 Tangerang,Tangerang,parkir,2025-12-15 15:01:00,3,44,TIDAK,hijau,False
cctv_log_60_1765786677,cctv_9,SMA Negeri 1 Tangerang,Tangerang,parkir,2025-12-15 13:57:00,4,43,TIDAK,hijau,False
cctv_log_61_1765786677,cctv_34,SMA Negeri 1 Yogyakarta,Yogyakarta,toilet,2025-12-15 17:23:00,10,47,YA,merah,False
cctv_log_62_1765786677,cctv_8,SMP Negeri 2 Malang,Malang,kantin,2025-12-15 11:36:00,39,67,TIDAK,hijau,False
cctv_log_63_1765786677,cctv_33,SMK Negeri 1 Malang,Malang,toilet,2025-12-15 13:17:00,7,34,YA,kuning,False
cctv_log_64_1765786677,cctv_35,SMA Negeri 2 Tangerang,Tangerang,gerbang,2025-12-15 08:50:00,1,55,TIDAK,hijau,False
cctv_log_65_1765786677,cctv_49,SMA Swasta XYZ Bekasi,Bekasi,toilet,2025-12-15 07:06:00,8,57,YA,merah,False
cctv_log_66_1765786677,cctv_19,SMA Negeri 1 Malang,Malang,kelas,2025-12-15 12:08:00,21,57,TIDAK,hijau,False
cctv_log_67_1765786677,cctv_9,SMP Negeri 3 Jakarta,Jakarta,toilet,2025-12-15 15:53:00,4,31,TIDAK,hijau,False
cctv_log_68_1765786677,cctv_29,SMK Negeri 2 Medan,Medan,lapangan,2025-12-15 09:46:00,19,72,TIDAK,hijau,False
cctv_log_69_1765786677,cctv_11,SMP Negeri 2 Jakarta,Jakarta,kantin,2025-12-15 09:15:00,25,58,TIDAK,hijau,False
cctv_log_70_1765786677,cctv_15,SMP Negeri 4 Bekasi,Bekasi,lorong,2025-12-15 14:58:00,12,43,TIDAK,hijau,False
cctv_log_71_1765786677,cctv_38,SMA Negeri 4 Surakarta,Surakarta,kelas,2025-12-15 10:42:00,29,32,TIDAK,hijau,False
cctv_log_72_1765786677,cctv_17,SMP Negeri 1 Bandung,Bandung,lapangan,2025-12-15 15:21:00,17,69,TIDAK,hijau,False
cctv_log_73_1765786677,cctv_3,SMK Negeri 1 Tangerang,Tangerang,kantin,2025-12-15 18:43:00,32,52,TIDAK,hijau,False
cctv_log_74_1765786677,cctv_9,SMA Negeri 2 Semarang,Semarang,kelas,2025-12-15 06:25:00,20,43,TIDAK,hijau,False
cctv_log_75_1765786677,cctv_15,SMP Negeri 2 Mataram,Mataram,kelas,2025-12-15 10:46:00,35,49,TIDAK,hijau,False
cctv_log_76_1765786677,cctv_14,SMP Negeri 3 Malang,Malang,gerbang,2025-12-15 11:52:00,10,47,TIDAK,hijau,False
cctv_log_77_1765786677,cctv_37,SMP Negeri 3 Semarang,Semarang,kantin,2025-12-15 17:34:00,39,58,TIDAK,hijau,False
cctv_log_78_1765786677,cctv_36,SMK Negeri 1 Surabaya,Surabaya,gerbang,2025-12-15 10:05:00,5,52,TIDAK,hijau,False
cctv_log_79_1765786677,cctv_39,SMA Swasta XYZ Denpasar,Denpasar,kantin,2025-12-15 12:16:00,30,57,TIDAK,hijau,False
cctv_log_80_1765786677,cctv_13,SMP Negeri 2 Mataram,Mataram,gerbang,2025-12-15 12:11:00,12,34,TIDAK,hijau,False
cctv_log_81_1765786677,cctv_47,SMP Negeri 2 Tangerang,Tangerang,toilet,2025-12-15 13:40:00,7,36,YA,kuning,False
cctv_log_82_1765786677,cctv_2,SMP Negeri 1 Semarang,Semarang,lorong,2025-12-15 11:52:00,9,43,TIDAK,hijau,False
cctv_log_83_1765786677,cctv_36,SMP Swasta ABC Makassar,Makassar,kelas,2025-12-15 06:01:00,33,42,TIDAK,hijau,False
cctv_log_84_1765786677,cctv_46,SMA Swasta XYZ Semarang,Semarang,gerbang,2025-12-15 16:19:00,6,57,TIDAK,hijau,False
cctv_log_85_1765786677,cctv_5,SMP Negeri 2 Makassar,Makassar,gerbang,2025-12-15 07:56:00,1,56,TIDAK,hijau,False
cctv_log_86_1765786677,cctv_1,SMP Swasta ABC Surakarta,Surakarta,lapangan,2025-12-15 12:23:00,19,75,TIDAK,hijau,False
cctv_log_87_1765786677,cctv_10,SMK Negeri 1 Depok,Depok,kelas,2025-12-15 07:58:00,27,49,TIDAK,hijau,False
cctv_log_88_1765786677,cctv_50,SMA Negeri 1 Bekasi,Bekasi,gerbang,2025-12-15 10:45:00,6,48,TIDAK,hijau,False
cctv_log_89_1765786677,cctv_6,SMA Negeri 1 Depok,Depok,lorong,2025-12-15 13:05:00,13,50,TIDAK,hijau,False
cctv_log_90_1765786677,cctv_11,SMA Negeri 3 Bekasi,Bekasi,parkir,2025-12-15 07:18:00,3,40,TIDAK,hijau,False
cctv_log_91_1765786677,cctv_1,SMA Swasta XYZ Surakarta,Surakarta,kantin,2025-12-15 09:10:00,38,80,TIDAK,hijau,False
cctv_log_92_1765786677,cctv_4,SMP Swasta ABC Makassar,Makassar,toilet,2025-12-15 13:48:00,1,57,TIDAK,hijau,False
cctv_log_93_1765786677,cctv_1,SMA Swasta XYZ Jakarta,Jakarta,kantin,2025-12-15 17:51:00,25,69,TIDAK,hijau,False
cctv_log_94_1765786677,cctv_43,SMA Negeri 1 Medan,Medan,toilet,2025-12-15 16:44:00,12,50,YA,merah,False
cctv_log_95_1765786677,cctv_4,SMA Negeri 3 Palembang,Palembang,kelas,2025-12-15 09:40:00,33,50,TIDAK,hijau,False
cctv_log_96_1765786677,cctv_28,SMA Negeri 2 Makassar,Makassar,lorong,2025-12-15 14:41:00,8,52,TIDAK,hijau,False
cctv_log_97_1765786677,cctv_24,SMP Negeri 2 Surakarta,Surakarta,gerbang,2025-12-15 09:58:00,5,59,TIDAK,hijau,False
cctv_log_98_1765786677,cctv_38,SMA Negeri 3 Medan,Medan,kelas,2025-12-15 10:46:00,21,30,TIDAK,hijau,False
cctv_log_99_1765786677,cctv_37,SMK Negeri 2 Malang,Malang,kantin,2025-12-15 10:40:00,31,66,TIDAK,hijau,False
cctv_log_100_1765786677,cctv_35,SMP Negeri 4 Palembang,Palembang,kelas,2025-12-15 12:37:00,28,48,TIDAK,hijau,False
cctv_log_101_1765786677,cctv_10,SMA Swasta XYZ Palembang,Palembang,kantin,2025-12-15 09:41:00,39,74,TIDAK,hijau,False
cctv_log_102_1765786677,cctv_8,SMA Negeri 1 Bekasi,Bekasi,gerbang,2025-12-15 07:35:00,6,33,TIDAK,hijau,False
cctv_log_103_1765786677,cctv_4,SMP Swasta ABC Bandung,Bandung,kelas,2025-12-15 11:31:00,30,39,TIDAK,hijau,False
cctv_log_104_1765786677,cctv_49,SMP Swasta ABC Bekasi,Bekasi,lorong,2025-12-15 08:00:00,6,57,TIDAK,hijau,False
cctv_log_105_1765786677,cctv_30,SMA Negeri 2 Semarang,Semarang,kelas,2025-12-15 07:31:00,21,42,TIDAK,hijau,False
cctv_log_106_1765786677,cctv_22,SMP Negeri 2 Tangerang,Tangerang,parkir,2025-12-15 16:14:00,10,42,TIDAK,hijau,False
cctv_log_107_1765786677,cctv_3,SMA Swasta XYZ Yogyakarta,Yogyakarta,lapangan,2025-12-15 18:56:00,14,60,TIDAK,hijau,False
cctv_log_108_1765786677,cctv_37,SMP Negeri 1 Bandung,Bandung,lapangan,2025-12-15 07:22:00,18,68,TIDAK,hijau,False
cctv_log_109_1765786677,cctv_32,SMA Negeri 4 Medan,Medan,parkir,2025-12-15 18:14:00,6,55,TIDAK,hijau,False
cctv_log_110_1765786677,cctv_11,SMP Negeri 3 Malang,Malang,lorong,2025-12-15 11:10:00,7,60,TIDAK,hijau,False
cctv_log_111_1765786677,cctv_4,SMA Swasta XYZ Denpasar,Denpasar,toilet,2025-12-15 12:06:00,2,35,TIDAK,hijau,False
cctv_log_112_1765786677,cctv_21,SMK Negeri 2 Medan,Medan,kantin,2025-12-15 13:33:00,37,78,TIDAK,hijau,False
cctv_log_113_1765786677,cctv_30,SMA Negeri 2 Palembang,Palembang,lorong,2025-12-15 10:56:00,1,33,TIDAK,hijau,False
cctv_log_114_1765786677,cctv_44,SMK Negeri 1 Makassar,Makassar,lorong,2025-12-15 09:48:00,2,50,TIDAK,hijau,False
cctv_log_115_1765786677,cctv_1,SMK Negeri 2 Tangerang,Tangerang,kelas,2025-12-15 14:39:00,33,46,TIDAK,hijau,False
cctv_log_116_1765786677,cctv_31,SMA Negeri 1 Surakarta,Surakarta,kelas,2025-12-15 13:21:00,35,51,TIDAK,hijau,False
cctv_log_117_1765786677,cctv_39,SMA Swasta XYZ Tangerang,Tangerang,parkir,2025-12-15 06:38:00,8,43,TIDAK,hijau,False
cctv_log_118_1765786677,cctv_8,SMK Negeri 1 Yogyakarta,Yogyakarta,kelas,2025-12-15 17:05:00,30,51,TIDAK,hijau,False
cctv_log_119_1765786677,cctv_22,SMK Negeri 1 Bekasi,Bekasi,gerbang,2025-12-15 16:11:00,6,57,TIDAK,hijau,False
cctv_log_120_1765786677,cctv_41,SMP Swasta ABC Depok,Depok,lorong,2025-12-15 08:01:00,6,35,TIDAK,hijau,False
cctv_log_121_1765786677,cctv_31,SMA Negeri 3 Depok,Depok,gerbang,2025-12-15 09:34:00,10,46,TIDAK,hijau,False
cctv_log_122_1765786677,cctv_50,SMK Negeri 1 Malang,Malang,parkir,2025-12-15 16:13:00,10,38,TIDAK,hijau,False
cctv_log_123_1765786677,cctv_30,SMP Swasta ABC Bandung,Bandung,kantin,2025-12-15 07:29:00,31,77,TIDAK,hijau,False
cctv_log_124_1765786677,cctv_20,SMA Negeri 3 Semarang,Semarang,kantin,2025-12-15 12:05:00,38,54,TIDAK,hijau,False
cctv_log_125_1765786677,cctv_49,SMP Swasta ABC Depok,Depok,kantin,2025-12-15 14:51:00,26,68,TIDAK,hijau,False
cctv_log_126_1765786677,cctv_28,SMA Swasta XYZ Yogyakarta,Yogyakarta,kelas,2025-12-15 17:33:00,29,37,TIDAK,hijau,False
cctv_log_127_1765786677,cctv_3,SMA Negeri 3 Palembang,Palembang,parkir,2025-12-15 14:15:00,3,35,TIDAK,hijau,False
cctv_log_128_1765786677,cctv_45,SMP Swasta ABC Surabaya,Surabaya,parkir,2025-12-15 13:38:00,12,60,TIDAK,hijau,False
cctv_log_129_1765786677,cctv_46,SMA Negeri 3 Mataram,Mataram,toilet,2025-12-15 18:53:00,4,41,TIDAK,hijau,False
cctv_log_130_1765786677,cctv_40,SMA Negeri 2 Malang,Malang,lapangan,2025-12-15 14:19:00,15,55,TIDAK,hijau,False
cctv_log_131_1765786677,cctv_21,SMP Swasta ABC Tangerang,Tangerang,kelas,2025-12-15 18:54:00,34,40,TIDAK,hijau,False
cctv_log_132_1765786677,cctv_23,SMA Negeri 4 Depok,Depok,parkir,2025-12-15 13:55:00,15,46,TIDAK,hijau,False
cctv_log_133_1765786677,cctv_44,SMP Negeri 2 Makassar,Makassar,parkir,2025-12-15 11:21:00,3,47,TIDAK,hijau,False
cctv_log_134_1765786677,cctv_16,SMA Negeri 1 Surakarta,Surakarta,kelas,2025-12-15 16:19:00,31,55,TIDAK,hijau,False
cctv_log_135_1765786677,cctv_32,SMP Negeri 4 Palembang,Palembang,lapangan,2025-12-15 09:50:00,6,58,TIDAK,hijau,False
cctv_log_136_1765786677,cctv_30,SMP Negeri 1 Surabaya,Surabaya,kelas,2025-12-15 12:11:00,21,53,TIDAK,hijau,False
cctv_log_137_1765786677,cctv_42,SMA Negeri 4 Makassar,Makassar,toilet,2025-12-15 11:14:00,6,35,YA,kuning,False
cctv_log_138_1765786677,cctv_15,SMK Negeri 2 Denpasar,Denpasar,kantin,2025-12-15 06:25:00,33,54,TIDAK,hijau,False
cctv_log_139_1765786677,cctv_21,SMA Negeri 3 Depok,Depok,lapangan,2025-12-15 11:57:00,16,80,TIDAK,hijau,False
cctv_log_140_1765786677,cctv_18,SMA Swasta XYZ Depok,Depok,kelas,2025-12-15 16:44:00,33,44,TIDAK,hijau,False
cctv_log_141_1765786677,cctv_35,SMK Negeri 1 Yogyakarta,Yogyakarta,gerbang,2025-12-15 16:21:00,8,43,TIDAK,hijau,False
cctv_log_142_1765786677,cctv_43,SMP Negeri 3 Makassar,Makassar,parkir,2025-12-15 06:58:00,2,46,TIDAK,hijau,False
cctv_log_143_1765786677,cctv_38,SMA Swasta XYZ Semarang,Semarang,lapangan,2025-12-15 07:43:00,11,74,TIDAK,hijau,False
cctv_log_144_1765786677,cctv_21,SMP Swasta ABC Bandung,Bandung,gerbang,2025-12-15 17:47:00,13,47,TIDAK,hijau,False
cctv_log_145_1765786677,cctv_22,SMP Negeri 1 Palembang,Palembang,kelas,2025-12-15 12:59:00,24,36,TIDAK,hijau,False
cctv_log_146_1765786677,cctv_22,SMK Negeri 2 Makassar,Makassar,kelas,2025-12-15 06:59:00,27,51,TIDAK,hijau,False
cctv_log_147_1765786677,cctv_48,SMK Negeri 1 Mataram,Mataram,kelas,2025-12-15 18:14:00,33,60,TIDAK,hijau,False
cctv_log_148_1765786677,cctv_17,SMP Negeri 3 Malang,Malang,kelas,2025-12-15 10:28:00,26,53,TIDAK,hijau,False
cctv_log_149_1765786677,cctv_7,SMK Negeri 2 Malang,Malang,toilet,2025-12-15 07:06:00,3,56,TIDAK,hijau,False
cctv_log_150_1765786677,cctv_1,SMA Negeri 2 Bekasi,Bekasi,toilet,2025-12-15 18:42:00,5,42,TIDAK,hijau,False
cctv_log_151_1765786677,cctv_45,SMA Swasta XYZ Tangerang,Tangerang,lorong,2025-12-15 13:08:00,4,50,TIDAK,hijau,False
cctv_log_152_1765786677,cctv_47,SMA Negeri 1 Yogyakarta,Yogyakarta,parkir,2025-12-15 17:46:00,14,32,TIDAK,hijau,False
cctv_log_153_1765786677,cctv_3,SMA Negeri 4 Yogyakarta,Yogyakarta,lorong,2025-12-15 17:48:00,8,55,TIDAK,hijau,False
cctv_log_154_1765786677,cctv_25,SMP Negeri 3 Palembang,Palembang,parkir,2025-12-15 09:14:00,2,55,TIDAK,hijau,False
cctv_log_155_1765786677,cctv_33,SMK Negeri 2 Denpasar,Denpasar,gerbang,2025-12-15 10:57:00,15,41,TIDAK,hijau,False
cctv_log_156_1765786677,cctv_1,SMA Negeri 4 Palembang,Palembang,lorong,2025-12-15 06:54:00,7,41,TIDAK,hijau,False
cctv_log_157_1765786677,cctv_43,SMP Negeri 4 Mataram,Mataram,toilet,2025-12-15 11:32:00,12,37,YA,merah,False
cctv_log_158_1765786677,cctv_23,SMA Swasta XYZ Surakarta,Surakarta,toilet,2025-12-15 15:28:00,7,31,YA,kuning,False
cctv_log_159_1765786677,cctv_6,SMK Negeri 1 Surakarta,Surakarta,lapangan,2025-12-15 13:10:00,18,58,TIDAK,hijau,False
cctv_log_160_1765786677,cctv_25,SMK Negeri 1 Makassar,Makassar,gerbang,2025-12-15 07:38:00,10,41,TIDAK,hijau,False
cctv_log_161_1765786677,cctv_28,SMK Negeri 2 Surakarta,Surakarta,parkir,2025-12-15 15:20:00,3,34,TIDAK,hijau,False
cctv_log_162_1765786677,cctv_12,SMP Negeri 4 Semarang,Semarang,parkir,2025-12-15 13:53:00,10,44,TIDAK,hijau,False
cctv_log_163_1765786677,cctv_39,SMP Negeri 3 Denpasar,Denpasar,gerbang,2025-12-15 15:35:00,15,37,TIDAK,hijau,False
cctv_log_164_1765786677,cctv_43,SMA Negeri 2 Tangerang,Tangerang,gerbang,2025-12-15 10:24:00,14,33,TIDAK,hijau,False
cctv_log_165_1765786677,cctv_11,SMA Negeri 4 Bekasi,Bekasi,kantin,2025-12-15 09:40:00,36,69,TIDAK,hijau,False
cctv_log_166_1765786677,cctv_41,SMA Negeri 1 Palembang,Palembang,lapangan,2025-12-15 17:34:00,17,63,TIDAK,hijau,False
cctv_log_167_1765786677,cctv_15,SMA Negeri 1 Makassar,Makassar,toilet,2025-12-15 07:45:00,10,58,YA,merah,False
