tweet_id,text,city,school,sentiment,risk_level,risk_score,category,bullying_detected,created_at,processed_at,retweet_count,like_count
dummy_323_1765785708,"diancam kalau melapor ke guru, jadi diam aja sedih @school",Denpasar,SMP Negeri 1 Denpasar,negatif,merah,16.0,report,False,2025-12-04 17:42:48,2025-12-15 16:01:51,78,173
dummy_324_1765785708,"rasanya mau hilang saja, gak tahan dibully terus #stopbullying",Tangerang,SMA Negeri 3 Tangerang,negatif,merah,15.0,unknown,True,2025-11-28 08:25:48,2025-12-15 16:01:51,36,184
dummy_325_1765785708,"gak mau sekolah lagi, trauma di-bully",Surabaya,SMP Negeri 3 Surabaya,negatif,merah,15.0,unknown,True,2025-11-26 23:32:48,2025-12-15 16:01:51,27,80
dummy_326_1765785708,"gak kuat lagi, setiap hari dihina di kelas",Yogyakarta,SMP Swasta ABC Yogyakarta,negatif,merah,15.0,unknown,False,2025-12-08 09:25:48,2025-12-15 16:01:51,77,10
dummy_327_1765785708,"gak kuat lagi, setiap hari dihina di kelas #stopbullying",Jakarta,SMP Negeri 3 Jakarta,negatif,merah,16.0,unknown,True,2025-12-13 15:59:48,2025-12-15 16:01:51,11,92
dummy_328_1765785708,kenapa ya aku selalu jadi bahan olokan? capek mental,Bekasi,SMA Negeri 4 Bekasi,netral,hijau,8.0,unknown,False,2025-11-30 19:23:48,2025-12-15 16:01:51,10,22
dummy_329_1765785708,"gak kuat lagi, setiap hari dihina di kelas",Malang,SMK Negeri 1 Malang,negatif,kuning,14.0,unknown,False,2025-12-13 11:50:48,2025-12-15 16:01:51,26,2
dummy_330_1765785708,"rasanya mau hilang saja, gak tahan dibully terus @kemdikbud_ri",Semarang,SMA Negeri 2 Semarang,negatif,merah,15.0,unknown,True,2025-11-29 12:20:48,2025-12-15 16:01:51,70,142
dummy_331_1765785708,"aku ngerasa sedih banget di sekolah, selalu dijauhin teman-teman",Tangerang,SMP Negeri 4 Tangerang,netral,kuning,10.0,unknown,False,2025-12-07 22:12:48,2025-12-15 16:01:51,39,110
dummy_332_1765785708,kenapa ya aku selalu jadi bahan olokan? capek mental @kemenpppa,Bandung,SMP Negeri 1 Bandung,netral,kuning,10.0,unknown,False,2025-12-08 16:50:48,2025-12-15 16:01:51,86,157
dummy_333_1765785708,"gak kuat lagi, setiap hari dihina di kelas",Surabaya,SMK Negeri 2 Surabaya,negatif,merah,15.0,unknown,False,2025-11-27 04:18:48,2025-12-15 16:01:51,77,112
dummy_334_1765785708,"aku ngerasa sedih banget di sekolah, selalu dijauhin teman-teman",Surabaya,SMK Negeri 1 Surabaya,netral,kuning,10.0,unknown,False,2025-11-25 01:52:48,2025-12-15 16:01:51,99,22
dummy_335_1765785708,"mau nangis, di-bully terus di sekolah",Yogyakarta,SMP Negeri 1 Yogyakarta,negatif,merah,15.0,unknown,True,2025-12-02 06:12:48,2025-12-15 16:01:51,67,87
dummy_336_1765785708,"diancam kalau melapor ke guru, jadi diam aja sedih",Makassar,SMP Negeri 4 Makassar,negatif,merah,16.0,report,False,2025-12-05 11:07:48,2025-12-15 16:01:51,49,19
dummy_337_1765785708,"aku ngerasa sedih banget di sekolah, selalu dijauhin teman-teman @school",Denpasar,SMP Negeri 3 Denpasar,netral,kuning,10.0,unknown,False,2025-12-09 08:09:48,2025-12-15 16:01:51,63,111
dummy_338_1765785708,dipukuli teman di kamar mandi sekolah hari ini,Bekasi,SMA Negeri 3 Bekasi,negatif,merah,15.0,unknown,False,2025-12-01 14:23:48,2025-12-15 16:01:51,100,13
dummy_339_1765785708,"uang jajan selalu diambil paksa sama senior, takut melapor",Semarang,SMK Negeri 2 Semarang,negatif,merah,20.0,report,False,2025-12-05 21:31:48,2025-12-15 16:01:51,4,1
dummy_340_1765785708,"diancam kalau melapor ke guru, jadi diam aja sedih #sekolahaman",Malang,SMP Swasta ABC Malang,negatif,merah,17.0,report,False,2025-12-13 10:21:48,2025-12-15 16:01:51,98,154
dummy_341_1765785708,"hari ini diejek habis-habisan di depan kelas, malu banget",Jakarta,SMA Negeri 2 Jakarta,negatif,merah,15.0,unknown,False,2025-11-16 16:16:48,2025-12-15 16:01:51,19,56
dummy_342_1765785708,"rasanya mau hilang saja, gak tahan dibully terus",Semarang,SMP Swasta ABC Semarang,negatif,kuning,13.0,unknown,True,2025-12-06 12:55:48,2025-12-15 16:01:51,28,17
dummy_343_1765785708,"aku ngerasa sedih banget di sekolah, selalu dijauhin teman-teman",Jakarta,SMP Negeri 2 Jakarta,netral,kuning,10.0,unknown,False,2025-12-07 04:50:48,2025-12-15 16:01:51,42,33
dummy_344_1765785708,"gak mau sekolah lagi, trauma di-bully #stopbullying",Bandung,SMP Negeri 2 Bandung,negatif,merah,15.0,unknown,True,2025-11-18 18:52:48,2025-12-15 16:01:51,36,71
dummy_345_1765785708,kenapa ya aku selalu jadi bahan olokan? capek mental @school,Tangerang,SMA Negeri 2 Tangerang,netral,kuning,10.0,unknown,False,2025-12-11 04:39:48,2025-12-15 16:01:51,34,60
dummy_346_1765785708,"mau nangis, di-bully terus di sekolah",Mataram,SMK Negeri 2 Mataram,negatif,merah,15.0,unknown,True,2025-11-24 08:05:48,2025-12-15 16:01:51,80,52
dummy_347_1765785708,kenapa ya aku selalu jadi bahan olokan? capek mental #stopbullying,Malang,SMA Negeri 1 Malang,negatif,merah,15.0,unknown,True,2025-11-23 07:53:48,2025-12-15 16:01:51,28,78
dummy_348_1765785708,"mau nangis, di-bully terus di sekolah",Bandung,SMA Swasta XYZ Bandung,negatif,merah,15.0,unknown,True,2025-11-28 08:37:48,2025-12-15 16:01:51,63,89
dummy_349_1765785708,"gak kuat lagi, setiap hari dihina di kelas",Palembang,SMP Swasta ABC Palembang,negatif,merah,15.0,unknown,False,2025-12-10 23:05:48,2025-12-15 16:01:51,44,41
dummy_350_1765785708,"gak kuat lagi, setiap hari dihina di kelas #antibullying",Surakarta,SMK Negeri 1 Surakarta,negatif,merah,15.0,unknown,True,2025-12-02 00:56:48,2025-12-15 16:01:51,74,95
dummy_351_1765785708,"gak mau sekolah lagi, trauma di-bully @school",Bandung,SMA Negeri 4 Bandung,negatif,merah,15.0,unknown,True,2025-12-07 07:14:48,2025-12-15 16:01:51,30,147
dummy_352_1765785708,"hari ini diejek habis-habisan di depan kelas, malu banget",Bekasi,SMP Negeri 2 Bekasi,negatif,merah,15.0,unknown,False,2025-11-25 02:51:48,2025-12-15 16:01:51,53,112
dummy_353_1765785708,"uang jajan selalu diambil paksa sama senior, takut melapor",Makassar,SMP Negeri 1 Makassar,negatif,merah,20.0,report,False,2025-11-27 03:08:48,2025-12-15 16:01:51,42,147
dummy_354_1765785708,"gak kuat lagi, setiap hari dihina di kelas",Semarang,SMK Negeri 1 Semarang,negatif,merah,16.0,unknown,False,2025-12-13 22:50:48,2025-12-15 16:01:51,38,8
dummy_355_1765785708,kenapa ya aku selalu jadi bahan olokan? capek mental,Depok,SMP Negeri 2 Depok,netral,hijau,8.0,unknown,False,2025-12-10 16:47:48,2025-12-15 16:01:51,4,28
dummy_356_1765785708,dipukuli teman di kamar mandi sekolah hari ini @kemdikbud_ri,Mataram,SMA Swasta XYZ Mataram,negatif,merah,16.0,unknown,False,2025-12-13 23:24:48,2025-12-15 16:01:51,98,0
dummy_357_1765785708,kenapa ya aku selalu jadi bahan olokan? capek mental @school,Palembang,SMA Negeri 4 Palembang,netral,hijau,8.0,unknown,False,2025-11-29 02:21:48,2025-12-15 16:01:51,10,49
dummy_358_1765785708,"gak mau sekolah lagi, trauma di-bully",Jakarta,SMP Swasta ABC Jakarta,negatif,merah,15.0,unknown,True,2025-12-10 05:55:48,2025-12-15 16:01:51,62,157
dummy_359_1765785708,"gak kuat lagi, setiap hari dihina di kelas",Tangerang,SMK Negeri 2 Tangerang,negatif,merah,15.0,unknown,False,2025-12-03 13:08:48,2025-12-15 16:01:51,94,117
dummy_360_1765785708,"rasanya mau hilang saja, gak tahan dibully terus @kemdikbud_ri",Jakarta,SMP Negeri 3 Jakarta,negatif,merah,15.0,unknown,True,2025-11-24 08:46:48,2025-12-15 16:01:51,96,83
dummy_361_1765785708,"gak kuat lagi, setiap hari dihina di kelas #mentalhealth",Jakarta,SMP Swasta ABC Jakarta,negatif,merah,15.0,unknown,False,2025-11-21 13:09:48,2025-12-15 16:01:51,17,174
dummy_362_1765785708,"diancam kalau melapor ke guru, jadi diam aja sedih",Medan,SMA Negeri 2 Medan,negatif,merah,16.0,report,False,2025-11-28 00:26:48,2025-12-15 16:01:51,36,136
dummy_363_1765785708,kenapa ya aku selalu jadi bahan olokan? capek mental,Medan,SMA Negeri 2 Medan,netral,kuning,10.0,unknown,False,2025-11-19 03:19:48,2025-12-15 16:01:51,44,115
dummy_364_1765785708,"gak kuat lagi, setiap hari dihina di kelas",Malang,SMA Negeri 2 Malang,negatif,merah,15.0,unknown,False,2025-12-15 08:07:48,2025-12-15 16:01:51,10,15
dummy_365_1765785708,"hari ini diejek habis-habisan di depan kelas, malu banget",Tangerang,SMA Negeri 4 Tangerang,negatif,merah,15.0,unknown,False,2025-11-15 20:56:48,2025-12-15 16:01:51,41,39
dummy_366_1765785708,"diancam kalau melapor ke guru, jadi diam aja sedih",Medan,SMA Negeri 2 Medan,negatif,merah,16.0,report,False,2025-12-09 12:07:48,2025-12-15 16:01:51,70,40
dummy_367_1765785708,dipukuli teman di kamar mandi sekolah hari ini,Yogyakarta,SMA Negeri 1 Yogyakarta,negatif,merah,15.0,unknown,False,2025-11-23 03:47:48,2025-12-15 16:01:51,46,47
dummy_368_1765785708,"diancam kalau melapor ke guru, jadi diam aja sedih @kemdikbud_ri",Bekasi,SMK Negeri 1 Bekasi,negatif,merah,17.0,report,False,2025-12-13 03:41:48,2025-12-15 16:01:51,9,45
dummy_369_1765785708,dipukuli teman di kamar mandi sekolah hari ini,Yogyakarta,SMP Swasta ABC Yogyakarta,negatif,merah,15.0,unknown,False,2025-12-10 06:56:48,2025-12-15 16:01:51,36,2
dummy_370_1765785708,"uang jajan selalu diambil paksa sama senior, takut melapor",Surakarta,SMA Negeri 3 Surakarta,negatif,merah,20.0,report,False,2025-12-01 21:19:48,2025-12-15 16:01:51,1,41
dummy_371_1765785708,kenapa ya aku selalu jadi bahan olokan? capek mental @teacher,Mataram,SMP Negeri 3 Mataram,netral,kuning,11.0,unknown,False,2025-12-14 00:37:48,2025-12-15 16:01:51,79,95
dummy_372_1765785708,"mau nangis, di-bully terus di sekolah",Depok,SMA Negeri 2 Depok,negatif,merah,15.0,unknown,True,2025-11-24 20:13:48,2025-12-15 16:01:51,90,191
dummy_373_1765785708,"diancam kalau melapor ke guru, jadi diam aja sedih #mentalhealth",Palembang,SMA Swasta XYZ Palembang,negatif,merah,16.0,report,False,2025-11-15 22:10:48,2025-12-15 16:01:51,27,119
dummy_374_1765785708,"rasanya mau hilang saja, gak tahan dibully terus #mentalhealth",Depok,SMA Negeri 4 Depok,negatif,merah,15.0,unknown,True,2025-11-19 09:05:48,2025-12-15 16:01:51,45,124
dummy_375_1765785708,"ngegangguin dia tuh seru, gak pernah berani melawan",Palembang,SMP Swasta ABC Palembang,positif,kuning,10.0,unknown,False,2025-12-15 15:48:48,2025-12-15 16:01:51,88,32
dummy_376_1765785708,"bully itu seru sih, apalagi kalo korban lemah dan gak melawan #antibullying",Jakarta,SMP Negeri 3 Jakarta,negatif,merah,20.0,pelaku,True,2025-12-03 16:49:48,2025-12-15 16:01:51,12,165
dummy_377_1765785708,"bikin malu dia di depan temen-temen, asyik banget dah #antibullying",Palembang,SMA Negeri 3 Palembang,negatif,merah,19.0,pelaku,True,2025-11-21 09:32:48,2025-12-15 16:01:51,40,1
dummy_378_1765785708,"wkwk si bodoh itu makin lama makin tolol aja, asyik ngejek dia",Yogyakarta,SMP Negeri 3 Yogyakarta,negatif,merah,17.0,unknown,False,2025-12-14 22:17:48,2025-12-15 16:01:51,22,87
dummy_379_1765785708,"hari ini ngerjain si culun lagi, reaksinya selalu bikin ketawa",Surabaya,SMK Negeri 2 Surabaya,netral,kuning,10.0,unknown,False,2025-11-22 17:20:48,2025-12-15 16:01:51,17,100
dummy_380_1765785708,"gampang banget nakutin anak baru, dia langsung nangis wkwk",Surakarta,SMP Negeri 2 Surakarta,netral,kuning,10.0,unknown,False,2025-11-26 13:40:48,2025-12-15 16:01:51,34,28
dummy_381_1765785708,"wkwk si bodoh itu makin lama makin tolol aja, asyik ngejek dia",Medan,SMK Negeri 2 Medan,negatif,merah,15.0,unknown,False,2025-12-10 13:08:48,2025-12-15 16:01:51,14,64
dummy_382_1765785708,"wkwk si bodoh itu makin lama makin tolol aja, asyik ngejek dia @school",Bandung,SMK Negeri 1 Bandung,negatif,merah,16.0,unknown,False,2025-12-13 14:11:48,2025-12-15 16:01:51,100,182
dummy_383_1765785708,"tadi ngerjain anak kelas 7, langsung lari dia wkwk #stopbullying",Malang,SMA Negeri 3 Malang,negatif,merah,15.0,unknown,True,2025-11-16 18:01:48,2025-12-15 16:01:51,100,41
dummy_384_1765785708,"goblok banget sih dia, gampang banget dibully, seru dah",Medan,SMP Negeri 1 Medan,negatif,merah,20.0,pelaku,True,2025-12-12 02:23:48,2025-12-15 16:01:51,89,197
dummy_385_1765785708,"wkwk si bodoh itu makin lama makin tolol aja, asyik ngejek dia @teacher",Palembang,SMA Negeri 4 Palembang,negatif,merah,15.0,unknown,False,2025-12-08 06:13:48,2025-12-15 16:01:51,66,151
dummy_386_1765785708,"asyik ngejek si cupu tadi, reaksinya lucu banget hahaha",Denpasar,SMP Negeri 2 Denpasar,netral,kuning,10.0,unknown,False,2025-11-25 15:56:48,2025-12-15 16:01:51,7,200
dummy_387_1765785708,"gampang banget nakutin anak baru, dia langsung nangis wkwk",Denpasar,SMK Negeri 1 Denpasar,netral,kuning,10.0,unknown,False,2025-11-17 17:15:48,2025-12-15 16:01:51,94,36
dummy_388_1765785708,"asyik ngejek si cupu tadi, reaksinya lucu banget hahaha @kemenpppa",Tangerang,SMA Negeri 2 Tangerang,netral,kuning,10.0,unknown,False,2025-12-02 06:24:48,2025-12-15 16:01:51,16,83
dummy_389_1765785708,"wajahnya aja udah minta dijahilin, jadi ya kita jahilin @kemenpppa",Palembang,SMK Negeri 2 Palembang,netral,kuning,10.0,unknown,False,2025-11-28 02:27:48,2025-12-15 16:01:51,42,66
dummy_390_1765785708,"tadi ngerjain anak kelas 7, langsung lari dia wkwk",Malang,SMA Negeri 1 Malang,netral,kuning,10.0,unknown,False,2025-12-08 18:29:48,2025-12-15 16:01:51,88,181
dummy_391_1765785708,"tadi ngerjain anak kelas 7, langsung lari dia wkwk",Tangerang,SMA Swasta XYZ Tangerang,netral,kuning,10.0,unknown,False,2025-11-29 07:05:48,2025-12-15 16:01:51,67,55
dummy_392_1765785708,"wkwk si bodoh itu makin lama makin tolol aja, asyik ngejek dia",Tangerang,SMA Negeri 4 Tangerang,negatif,merah,15.0,unknown,False,2025-11-29 20:10:48,2025-12-15 16:01:51,74,75
dummy_393_1765785708,"ngegangguin dia tuh seru, gak pernah berani melawan @teacher",Palembang,SMP Negeri 1 Palembang,positif,hijau,7.0,unknown,False,2025-12-11 16:15:48,2025-12-15 16:01:51,87,42
dummy_394_1765785708,"hari ini ngerjain si culun lagi, reaksinya selalu bikin ketawa",Surabaya,SMA Negeri 2 Surabaya,netral,kuning,10.0,unknown,False,2025-12-05 19:10:48,2025-12-15 16:01:51,23,100
dummy_395_1765785708,"hari ini ngerjain si culun lagi, reaksinya selalu bikin ketawa @school",Depok,SMK Negeri 2 Depok,netral,kuning,10.0,unknown,False,2025-12-08 09:27:48,2025-12-15 16:01:51,91,165
dummy_396_1765785708,"bikin malu dia di depan temen-temen, asyik banget dah @teacher",Bekasi,SMA Negeri 2 Bekasi,netral,kuning,10.0,unknown,False,2025-12-12 07:57:48,2025-12-15 16:01:51,30,61
dummy_397_1765785708,"bikin malu dia di depan temen-temen, asyik banget dah",Bekasi,SMP Negeri 2 Bekasi,netral,kuning,10.0,unknown,False,2025-11-17 20:42:48,2025-12-15 16:01:51,44,140
dummy_398_1765785708,"bikin malu dia di depan temen-temen, asyik banget dah #sekolahaman",Surakarta,SMA Negeri 3 Surakarta,positif,hijau,7.0,unknown,False,2025-11-30 05:07:48,2025-12-15 16:01:51,60,10
dummy_399_1765785708,"bikin malu dia di depan temen-temen, asyik banget dah",Surakarta,SMP Negeri 3 Surakarta,netral,kuning,10.0,unknown,False,2025-12-12 11:05:48,2025-12-15 16:01:51,59,121
dummy_400_1765785708,"bully itu seru sih, apalagi kalo korban lemah dan gak melawan #sekolahaman",Yogyakarta,SMP Negeri 3 Yogyakarta,positif,kuning,13.0,pelaku,True,2025-11-14 19:05:48,2025-12-15 16:01:51,45,160
dummy_401_1765785708,"hari ini ngerjain si culun lagi, reaksinya selalu bikin ketawa",Medan,SMP Negeri 3 Medan,netral,kuning,10.0,unknown,False,2025-12-10 09:05:48,2025-12-15 16:01:51,13,125
dummy_402_1765785708,"ngegangguin dia tuh seru, gak pernah berani melawan",Yogyakarta,SMA Negeri 1 Yogyakarta,positif,hijau,7.0,unknown,False,2025-11-21 23:05:48,2025-12-15 16:01:51,34,154
dummy_403_1765785708,"gampang banget nakutin anak baru, dia langsung nangis wkwk @teacher",Depok,SMP Negeri 2 Depok,netral,kuning,10.0,unknown,False,2025-12-08 14:37:48,2025-12-15 16:01:51,94,24
dummy_404_1765785708,"ngegangguin dia tuh seru, gak pernah berani melawan @teacher",Mataram,SMA Negeri 4 Mataram,positif,hijau,7.0,unknown,False,2025-11-23 04:58:48,2025-12-15 16:01:51,97,181
dummy_405_1765785708,"goblok banget sih dia, gampang banget dibully, seru dah",Mataram,SMA Swasta XYZ Mataram,negatif,merah,20.0,pelaku,True,2025-11-26 12:30:48,2025-12-15 16:01:51,52,199
dummy_406_1765785708,"asyik ngejek si cupu tadi, reaksinya lucu banget hahaha @kemenpppa",Surabaya,SMA Negeri 1 Surabaya,netral,kuning,10.0,unknown,False,2025-12-03 02:01:48,2025-12-15 16:01:51,58,191
dummy_407_1765785708,"wajahnya aja udah minta dijahilin, jadi ya kita jahilin @kemdikbud_ri",Palembang,SMP Swasta ABC Palembang,netral,kuning,10.0,unknown,False,2025-12-01 21:29:48,2025-12-15 16:01:51,98,145
dummy_408_1765785708,"hari ini ngerjain si culun lagi, reaksinya selalu bikin ketawa",Jakarta,SMP Negeri 4 Jakarta,netral,kuning,11.0,unknown,False,2025-12-14 06:35:48,2025-12-15 16:01:51,74,144
dummy_409_1765785708,"tadi ngerjain anak kelas 7, langsung lari dia wkwk",Surakarta,SMA Swasta XYZ Surakarta,netral,kuning,10.0,unknown,False,2025-11-30 23:48:48,2025-12-15 16:01:51,64,67
dummy_410_1765785708,"tadi ngerjain anak kelas 7, langsung lari dia wkwk #antibullying",Tangerang,SMA Swasta XYZ Tangerang,negatif,kuning,12.0,unknown,True,2025-12-01 20:29:48,2025-12-15 16:01:51,3,9
dummy_411_1765785708,"asyik ngejek si cupu tadi, reaksinya lucu banget hahaha @school",Surakarta,SMP Swasta ABC Surakarta,netral,kuning,10.0,unknown,False,2025-11-27 11:43:48,2025-12-15 16:01:51,37,49
dummy_412_1765785708,"wkwk si bodoh itu makin lama makin tolol aja, asyik ngejek dia",Makassar,SMP Negeri 3 Makassar,negatif,merah,15.0,unknown,False,2025-11-25 13:01:48,2025-12-15 16:01:51,100,139
dummy_413_1765785708,"ngegangguin dia tuh seru, gak pernah berani melawan",Surakarta,SMA Negeri 2 Surakarta,positif,hijau,7.0,unknown,False,2025-11-15 19:03:48,2025-12-15 16:01:51,94,4
dummy_414_1765785708,"bikin malu dia di depan temen-temen, asyik banget dah",Surakarta,SMP Negeri 3 Surakarta,netral,kuning,10.0,unknown,False,2025-11-27 23:14:48,2025-12-15 16:01:51,16,189
dummy_415_1765785708,"bikin malu dia di depan temen-temen, asyik banget dah @school",Jakarta,SMK Negeri 1 Jakarta,netral,kuning,10.0,unknown,False,2025-12-11 12:52:48,2025-12-15 16:01:51,3,191
dummy_416_1765785708,"bikin malu dia di depan temen-temen, asyik banget dah #mentalhealth",Depok,SMA Negeri 2 Depok,netral,kuning,10.0,unknown,False,2025-11-20 00:06:48,2025-12-15 16:01:51,76,10
dummy_417_1765785708,"bully itu seru sih, apalagi kalo korban lemah dan gak melawan",Denpasar,SMA Negeri 1 Denpasar,netral,merah,16.0,pelaku,True,2025-12-01 15:53:48,2025-12-15 16:01:51,83,128
dummy_418_1765785708,"tadi ngerjain anak kelas 7, langsung lari dia wkwk",Palembang,SMK Negeri 2 Palembang,netral,kuning,10.0,unknown,False,2025-12-10 01:50:48,2025-12-15 16:01:51,96,136
dummy_419_1765785708,"wajahnya aja udah minta dijahilin, jadi ya kita jahilin @teacher",Surabaya,SMP Negeri 3 Surabaya,netral,kuning,10.0,unknown,False,2025-11-15 09:23:48,2025-12-15 16:01:51,6,114
dummy_420_1765785708,"bully itu seru sih, apalagi kalo korban lemah dan gak melawan",Semarang,SMP Negeri 2 Semarang,netral,kuning,14.0,pelaku,True,2025-11-17 22:47:48,2025-12-15 16:01:51,33,1
dummy_421_1765785708,"goblok banget sih dia, gampang banget dibully, seru dah",Malang,SMP Negeri 1 Malang,negatif,merah,19.0,pelaku,True,2025-11-28 10:45:48,2025-12-15 16:01:51,0,26
dummy_422_1765785708,"bikin malu dia di depan temen-temen, asyik banget dah",Surakarta,SMP Negeri 2 Surakarta,netral,kuning,11.0,unknown,False,2025-12-12 23:44:48,2025-12-15 16:01:51,20,185
dummy_423_1765785708,"gampang banget nakutin anak baru, dia langsung nangis wkwk @school",Makassar,SMK Negeri 1 Makassar,netral,hijau,8.0,unknown,False,2025-11-19 23:10:48,2025-12-15 16:01:51,17,34
dummy_424_1765785708,"wajahnya aja udah minta dijahilin, jadi ya kita jahilin #stopbullying",Tangerang,SMA Negeri 1 Tangerang,negatif,merah,16.0,unknown,True,2025-12-13 02:05:48,2025-12-15 16:01:51,35,179
dummy_425_1765785708,"wajahnya aja udah minta dijahilin, jadi ya kita jahilin @school",Denpasar,SMK Negeri 2 Denpasar,netral,hijau,8.0,unknown,False,2025-11-24 21:00:48,2025-12-15 16:01:51,7,67
dummy_426_1765785708,"wajahnya aja udah minta dijahilin, jadi ya kita jahilin",Semarang,SMP Negeri 2 Semarang,netral,kuning,10.0,unknown,False,2025-12-09 02:37:48,2025-12-15 16:01:51,34,125
dummy_427_1765785708,"gampang banget nakutin anak baru, dia langsung nangis wkwk",Bekasi,SMA Negeri 4 Bekasi,netral,kuning,10.0,unknown,False,2025-12-10 09:13:48,2025-12-15 16:01:51,27,96
dummy_428_1765785708,"hari ini ngerjain si culun lagi, reaksinya selalu bikin ketawa",Bandung,SMK Negeri 1 Bandung,netral,kuning,10.0,unknown,False,2025-11-16 12:56:48,2025-12-15 16:01:51,19,117
dummy_429_1765785708,"asyik ngejek si cupu tadi, reaksinya lucu banget hahaha @teacher",Medan,SMA Negeri 3 Medan,netral,kuning,10.0,unknown,False,2025-12-03 13:40:48,2025-12-15 16:01:51,26,30
dummy_430_1765785708,"wajahnya aja udah minta dijahilin, jadi ya kita jahilin",Surakarta,SMA Negeri 1 Surakarta,netral,kuning,10.0,unknown,False,2025-12-07 01:40:48,2025-12-15 16:01:51,43,157
dummy_431_1765785708,"gampang banget nakutin anak baru, dia langsung nangis wkwk #stopbullying",Bekasi,SMK Negeri 1 Bekasi,negatif,merah,15.0,unknown,True,2025-11-23 03:22:48,2025-12-15 16:01:51,93,47
dummy_432_1765785708,"bikin malu dia di depan temen-temen, asyik banget dah",Denpasar,SMA Negeri 1 Denpasar,netral,kuning,10.0,unknown,False,2025-11-19 04:04:48,2025-12-15 16:01:51,70,102
dummy_433_1765785708,"asyik ngejek si cupu tadi, reaksinya lucu banget hahaha @teacher",Semarang,SMP Swasta ABC Semarang,netral,kuning,11.0,unknown,False,2025-12-13 09:46:48,2025-12-15 16:01:51,48,191
dummy_434_1765785708,"asyik ngejek si cupu tadi, reaksinya lucu banget hahaha #antibullying",Semarang,SMK Negeri 2 Semarang,negatif,merah,20.0,pelaku,True,2025-11-30 09:04:48,2025-12-15 16:01:51,60,45
dummy_435_1765785708,"tadi ngerjain anak kelas 7, langsung lari dia wkwk @teacher",Surakarta,SMP Negeri 2 Surakarta,netral,kuning,10.0,unknown,False,2025-11-23 20:09:48,2025-12-15 16:01:51,94,158
dummy_436_1765785708,"tadi ngerjain anak kelas 7, langsung lari dia wkwk",Palembang,SMP Negeri 3 Palembang,netral,hijau,8.0,unknown,False,2025-11-28 15:15:48,2025-12-15 16:01:51,16,47
dummy_437_1765785708,"hari ini ngerjain si culun lagi, reaksinya selalu bikin ketawa",Semarang,SMA Negeri 1 Semarang,netral,kuning,10.0,unknown,False,2025-12-11 05:07:48,2025-12-15 16:01:51,41,85
dummy_438_1765785708,"ngegangguin dia tuh seru, gak pernah berani melawan",Bandung,SMA Swasta XYZ Bandung,positif,hijau,7.0,unknown,False,2025-11-24 07:54:48,2025-12-15 16:01:51,48,105
dummy_439_1765785708,"wkwk si bodoh itu makin lama makin tolol aja, asyik ngejek dia #sekolahaman",Denpasar,SMA Negeri 4 Denpasar,positif,hijau,7.0,unknown,False,2025-11-26 10:21:48,2025-12-15 16:01:51,63,12
dummy_440_1765785708,"bikin malu dia di depan temen-temen, asyik banget dah #mentalhealth",Bandung,SMP Negeri 1 Bandung,netral,kuning,10.0,unknown,False,2025-12-10 10:43:48,2025-12-15 16:01:51,90,183
dummy_441_1765785708,"goblok banget sih dia, gampang banget dibully, seru dah #stopbullying",Jakarta,SMA Negeri 3 Jakarta,negatif,merah,20.0,pelaku,True,2025-12-07 20:29:48,2025-12-15 16:01:51,41,100
dummy_442_1765785708,"wkwk si bodoh itu makin lama makin tolol aja, asyik ngejek dia",Semarang,SMA Negeri 3 Semarang,negatif,merah,15.0,unknown,False,2025-12-11 09:25:48,2025-12-15 16:01:51,69,62
dummy_443_1765785708,"hari ini ngerjain si culun lagi, reaksinya selalu bikin ketawa",Malang,SMA Negeri 2 Malang,netral,kuning,10.0,unknown,False,2025-11-24 07:46:48,2025-12-15 16:01:51,83,169
dummy_444_1765785708,"tadi ngerjain anak kelas 7, langsung lari dia wkwk",Surakarta,SMA Negeri 3 Surakarta,netral,kuning,10.0,unknown,False,2025-11-15 14:45:48,2025-12-15 16:01:51,88,40
dummy_445_1765785708,"asyik ngejek si cupu tadi, reaksinya lucu banget hahaha @teacher",Yogyakarta,SMP Swasta ABC Yogyakarta,netral,kuning,10.0,unknown,False,2025-12-08 15:26:48,2025-12-15 16:01:51,88,200
dummy_446_1765785708,"bully itu seru sih, apalagi kalo korban lemah dan gak melawan",Bandung,SMA Negeri 2 Bandung,netral,merah,16.0,pelaku,True,2025-11-27 08:00:48,2025-12-15 16:01:51,28,53
dummy_447_1765785708,"goblok banget sih dia, gampang banget dibully, seru dah #sekolahaman",Bekasi,SMA Negeri 3 Bekasi,netral,merah,18.0,pelaku,True,2025-12-15 07:52:48,2025-12-15 16:01:51,2,165
dummy_448_1765785708,"ngegangguin dia tuh seru, gak pernah berani melawan",Depok,SMA Swasta XYZ Depok,positif,hijau,7.0,unknown,False,2025-11-26 18:05:48,2025-12-15 16:01:51,20,78
dummy_449_1765785708,"goblok banget sih dia, gampang banget dibully, seru dah #sekolahaman",Jakarta,SMK Negeri 2 Jakarta,netral,merah,16.0,pelaku,True,2025-12-03 07:48:48,2025-12-15 16:01:51,1,176
dummy_450_1765785708,"wkwk si bodoh itu makin lama makin tolol aja, asyik ngejek dia",Makassar,SMA Negeri 3 Makassar,negatif,merah,15.0,unknown,False,2025-11-16 07:14:48,2025-12-15 16:01:51,46,45
